snames,year,nia_sw,nia_gw,nia_others,tnia,tgia
Kerala,2003,2.04563131,1.82,2.44296072,5.72524109,6.83017762
Kerala,2004,2.0613727,1.76032377,4.28356313,5.94318496,7.09588607
Kerala,2005,2.34884049,1.8042931,3.39025439,6.10453567,7.3760352
Kerala,2006,2.38681972,1.88282762,3.40900706,6.29588879,7.59255784
Kerala,2007,2.33884596,1.91889347,3.47037941,6.3405412,7.70677046
Kerala,2008,2.35646132,1.93865215,3.42094057,6.38559497,7.7801116
Kerala,2009,2.06949326,1.91899351,3.98238398,6.21481206,7.44657572
Kerala,2010,2.20167097,1.9594613,3.90055417,6.38770216,7.78334981
Kerala,2011,2.23927541,2.02779134,4.11194784,6.59220015,8.03242961
Kerala,2012,2.1769345,2.06620822,4.2824266,6.64929502,8.0733011
Kerala,2013,2.26376202,2.12283311,4.28583618,6.83332313,8.38189399
Kerala,2014,2.23690171,2.14894459,4.27276614,6.86172006,8.44184468
Lakshadweep,1950,NA,NA,NA,NA,NA
Lakshadweep,1951,NA,NA,NA,NA,NA
Lakshadweep,1952,NA,NA,NA,NA,NA
Lakshadweep,1953,NA,NA,NA,NA,NA
Lakshadweep,1954,NA,NA,NA,NA,NA
Lakshadweep,1955,NA,NA,NA,NA,NA
Lakshadweep,1956,NA,NA,NA,NA,NA
Lakshadweep,1957,NA,NA,NA,NA,NA
Lakshadweep,1958,NA,NA,NA,NA,NA
Lakshadweep,1959,NA,NA,NA,NA,NA
Lakshadweep,1960,NA,NA,NA,NA,NA
Lakshadweep,1961,NA,NA,NA,NA,NA
Lakshadweep,1962,NA,NA,NA,NA,NA
Lakshadweep,1963,NA,NA,NA,NA,NA
Lakshadweep,1964,NA,NA,NA,NA,NA
Lakshadweep,1965,NA,NA,NA,NA,NA
Lakshadweep,1966,NA,NA,NA,NA,NA
Lakshadweep,1967,NA,NA,NA,NA,NA
Lakshadweep,1968,NA,NA,NA,NA,NA
Lakshadweep,1969,NA,NA,NA,NA,NA
Lakshadweep,1970,NA,NA,NA,NA,NA
Lakshadweep,1971,NA,NA,NA,NA,NA
Lakshadweep,1972,NA,NA,NA,NA,NA
Lakshadweep,1973,NA,NA,NA,NA,NA
Lakshadweep,1974,NA,NA,NA,NA,NA
Lakshadweep,1975,NA,NA,NA,NA,NA
Lakshadweep,1976,NA,NA,NA,NA,NA
Lakshadweep,1977,NA,NA,NA,NA,NA
Lakshadweep,1978,NA,NA,NA,NA,NA
Lakshadweep,1979,NA,NA,NA,NA,NA
Lakshadweep,1980,NA,NA,NA,NA,NA
Lakshadweep,1981,NA,NA,NA,NA,NA
Lakshadweep,1982,NA,NA,NA,NA,NA
Lakshadweep,1983,NA,NA,NA,NA,NA
Lakshadweep,1984,NA,NA,NA,NA,NA
Lakshadweep,1985,NA,NA,NA,NA,NA
Lakshadweep,1986,NA,NA,NA,NA,NA
Lakshadweep,1987,NA,NA,NA,NA,NA
Lakshadweep,1988,NA,NA,NA,NA,NA
Lakshadweep,1989,NA,NA,NA,NA,NA
Lakshadweep,1990,NA,NA,NA,NA,NA
Lakshadweep,1991,NA,NA,NA,NA,NA
Lakshadweep,1992,NA,NA,NA,NA,NA
Lakshadweep,1993,NA,NA,NA,NA,NA
Lakshadweep,1994,NA,NA,NA,NA,NA
Lakshadweep,1995,NA,NA,NA,NA,NA
Lakshadweep,1996,NA,NA,NA,NA,NA
Lakshadweep,1997,NA,NA,NA,NA,NA
Lakshadweep,1998,NA,NA,NA,NA,NA
Lakshadweep,1999,NA,NA,NA,NA,NA
Lakshadweep,2000,NA,NA,NA,NA,NA
Lakshadweep,2001,NA,NA,NA,NA,NA
Lakshadweep,2002,NA,NA,NA,NA,NA
Lakshadweep,2003,NA,NA,NA,NA,NA
Lakshadweep,2004,NA,NA,NA,NA,NA
Lakshadweep,2005,NA,NA,NA,NA,NA
Lakshadweep,2006,NA,NA,NA,NA,NA
Lakshadweep,2007,NA,NA,NA,NA,NA
Lakshadweep,2008,NA,NA,NA,NA,NA
Lakshadweep,2009,NA,NA,NA,NA,NA
Lakshadweep,2010,NA,NA,NA,NA,NA
Lakshadweep,2011,NA,NA,NA,NA,NA
Lakshadweep,2012,NA,NA,NA,NA,NA
Lakshadweep,2013,NA,NA,NA,NA,NA
Lakshadweep,2014,NA,NA,NA,NA,NA
Madhya Pradesh,1950,3.96265528,2.64199208,4.89916601,10.12386986,8.41691785
Madhya Pradesh,1951,4.05050723,2.88020449,3.89687623,10.2190254,8.64823385
Madhya Pradesh,1952,4.04784505,2.8819723,4.02402008,10.25446599,8.69300469
Madhya Pradesh,1953,4.35499409,2.95445251,3.4626057,10.61712511,9.08848044
Madhya Pradesh,1954,4.35665795,2.97257256,3.74826655,10.72344687,9.30860374
Madhya Pradesh,1955,4.59492308,2.97831794,3.65084464,11.04872346,9.56603607
Madhya Pradesh,1956,4.58061386,2.90186016,3.63598367,10.93948878,9.59215239
Madhya Pradesh,1957,4.72137664,3.01323219,3.5501203,11.24194747,9.93539549
Madhya Pradesh,1958,4.80157482,2.95489446,3.77468605,11.36089189,10.0547844
Madhya Pradesh,1959,4.90673094,3.1303496,3.6475422,11.66966191,10.24132956
Madhya Pradesh,1960,4.96862663,3.22183377,4.02897373,11.97260608,10.43906744
Madhya Pradesh,1961,5.02952401,3.24923483,3.99264692,12.08086979,10.6181508
Madhya Pradesh,1962,5.1955775,3.38049472,3.96787864,12.46003549,10.98751022
Madhya Pradesh,1963,5.19823968,3.44015831,4.09997614,12.56829919,11.08451371
Madhya Pradesh,1964,5.32535878,3.56876649,4.16437367,12.91396626,11.45387314
Madhya Pradesh,1965,5.0634668,3.82421504,4.08676639,12.78968147,11.5284912
Madhya Pradesh,1966,5.21487831,4.0637533,3.37013745,13.0630109,12.19259199
Madhya Pradesh,1967,5.23650852,4.02662929,3.87375917,13.20186032,12.39032986
Madhya Pradesh,1968,5.26379587,4.77352902,3.9464128,14.08350553,13.23724491
Madhya Pradesh,1969,5.54532143,4.93970317,3.89027136,14.66026463,13.79314951
Madhya Pradesh,1970,5.64049437,5.25348945,3.74166167,15.10011626,14.24831971
Madhya Pradesh,1971,5.60688434,5.42717678,3.9909957,15.3151872,14.33786139
Madhya Pradesh,1972,5.52901557,5.7294723,3.72349827,15.45500759,14.56917739
Madhya Pradesh,1973,5.64548596,5.87045515,3.79450067,15.80067465,15.0280785
Madhya Pradesh,1974,5.6764338,6.28854222,3.9992518,16.36529656,15.57279038
Madhya Pradesh,1975,5.91103844,6.38356201,3.93980792,16.79446747,16.17719672
Madhya Pradesh,1976,5.91070566,6.66773747,3.79780311,17.06439849,16.24808388
Madhya Pradesh,1977,6.14963634,6.88738786,4.09832492,17.74262447,17.19200241
Madhya Pradesh,1978,6.35129649,7.26083773,4.20070048,18.47716698,18.02399385
Madhya Pradesh,1979,6.07476252,7.89503958,3.97118108,18.70291865,18.35977515
Madhya Pradesh,1980,6.1476397,7.8203496,4.21225901,18.79807419,18.57243664
Madhya Pradesh,1981,6.42983081,8.28086412,4.03557861,19.66369832,19.18057387
Madhya Pradesh,1982,6.36294353,8.55045515,3.67065927,19.75496996,19.33727181
Madhya Pradesh,1983,6.75428403,8.57034301,3.73175436,20.36571318,20.08345247
Madhya Pradesh,1984,6.45212657,8.91329815,4.0520908,20.39532791,20.36289713
Madhya Pradesh,1985,6.30437557,9.02378628,4.1313493,20.32493223,20.25246239
Madhya Pradesh,1986,6.37991493,9.20233509,4.25188826,20.6667154,20.80314372
Madhya Pradesh,1987,6.13266494,9.5744591,4.66964661,20.83760698,20.91357846
Madhya Pradesh,1988,6.67408585,10.1291095,4.65478564,22.23241243,22.58726168
Madhya Pradesh,1989,6.64080859,10.36378628,4.55075886,22.41058633,22.80999661
Madhya Pradesh,1990,6.78756128,10.91401715,4.84137336,23.31456397,23.58080123
Madhya Pradesh,1991,6.9156787,11.50711741,5.03291473,24.20980283,24.50457289
Madhya Pradesh,1992,6.71035805,11.89736148,5.30206338,24.41807695,24.90788353
Madhya Pradesh,1993,6.75794452,12.19612137,5.67193638,24.92444036,25.4649074
Madhya Pradesh,1994,6.84013934,12.77728892,5.83375582,25.73034953,26.35733946
Madhya Pradesh,1995,6.73465045,13.12466359,5.72477538,25.92600098,26.62074124
Madhya Pradesh,1996,6.63215651,14.05187995,5.5943291,26.75618452,28.36456544
Madhya Pradesh,1997,6.65345395,14.19153694,5.12868542,26.80376229,28.23174528
Madhya Pradesh,1998,6.69072447,15.02638522,5.4969072,27.88445736,29.35101627
Madhya Pradesh,1999,6.64846236,15.30879288,4.80834898,27.93057867,29.39578711
Madhya Pradesh,2000,6.14897079,14.94594987,4.80339532,26.80133486,28.42463298
Madhya Pradesh,2001,5.78957646,15.55540237,7.16959178,27.64171364,29.23946227
Madhya Pradesh,2002,5.28575885,15.18283641,6.04015816,26.16631727,27.25611407
Madhya Pradesh,2003,5.44881739,16.08,7.09858938,27.70045762,29.11671555
Madhya Pradesh,2004,5.49074673,15.55275066,12.44688689,28.75493637,30.24941779
Madhya Pradesh,2005,6.25645632,15.94122691,9.85117102,29.53560019,31.44367994
Madhya Pradesh,2006,6.35761917,16.63509235,9.90566124,30.46142477,32.36670541
Madhya Pradesh,2007,6.22983452,16.95374011,10.08399286,30.67746668,32.85358829
Madhya Pradesh,2008,6.27675545,17.12831135,9.94033683,30.89545055,33.16623799
Madhya Pradesh,2009,5.51237695,16.95462401,11.57174095,30.0691509,31.74439074
Madhya Pradesh,2010,5.86445028,17.31216359,11.33396545,30.90564579,33.18004233
Madhya Pradesh,2011,5.96461481,17.91587071,11.94821883,31.89506922,34.24185741
Madhya Pradesh,2012,5.79856132,18.25529024,12.44358445,32.17131158,34.4160906
Madhya Pradesh,2013,6.02983823,18.75558047,12.45349176,33.06169557,35.7316071
Madhya Pradesh,2014,5.95829214,18.98627968,12.41551373,33.19908851,35.98717398
Maharashtra,1950,4.55541387,2.33967458,0.12920873,7.6976243,7.44892648
Maharashtra,1951,4.65640726,2.55062885,0.10277472,7.76997525,7.65363988
Maharashtra,1952,4.65334686,2.55219437,0.10612797,7.79692228,7.69326183
Maharashtra,1953,5.00644116,2.61638083,0.09132144,8.07266799,8.04325572
Maharashtra,1954,5.00835392,2.63242744,0.09885535,8.15350911,8.23806364
Maharashtra,1955,5.28226023,2.63751539,0.09628598,8.40083124,8.46588985
Maharashtra,1956,5.26581055,2.56980651,0.09589404,8.3177753,8.48900265
Maharashtra,1957,5.4276295,2.66843448,0.09362952,8.54774796,8.79277093
Maharashtra,1958,5.51982422,2.61677221,0.09955213,8.63818665,8.89842946
Maharashtra,1959,5.64071024,2.7721504,0.09619888,8.8729581,9.06352092
Maharashtra,1960,5.71186468,2.85316623,0.10625861,9.1032999,9.23851786
Maharashtra,1961,5.78187146,2.87743184,0.10530054,9.18561756,9.39700566
Maharashtra,1962,5.97276426,2.99367194,0.10464731,9.47391395,9.72388674
Maharashtra,1963,5.97582467,3.04650836,0.1081312,9.55623161,9.80973429
Maharashtra,1964,6.12195904,3.16040018,0.1098296,9.81905751,10.13661538
Maharashtra,1965,5.82089163,3.38661829,0.10778282,9.72455831,10.20265196
Maharashtra,1966,5.9949522,3.5987467,0.08888272,9.93238272,10.79037754
Maharashtra,1967,6.019818,3.56587071,0.10216504,10.03795605,10.96537448
Maharashtra,1968,6.05118716,4.22730431,0.10408118,10.70830975,11.71488969
Maharashtra,1969,6.37482506,4.3744635,0.10260053,11.1468451,12.20686223
Maharashtra,1970,6.48423456,4.65234389,0.09868116,11.48128368,12.60968538
Maharashtra,1971,6.44559694,4.80615655,0.10525699,11.64481159,12.68892928
Maharashtra,1972,6.35608007,5.07386104,0.09820212,11.75112319,12.89364269
Maharashtra,1973,6.48997282,5.19871152,0.10007471,12.01394909,13.29976767
Maharashtra,1974,6.52555004,5.56895778,0.10547474,12.443256,13.78183472
Maharashtra,1975,6.79524829,5.65310466,0.10390699,12.76957355,14.31673103
Maharashtra,1976,6.79486574,5.90476253,0.10016181,12.974814,14.37946579
Maharashtra,1977,7.06953715,6.0992788,0.10808766,13.49049909,15.21482855
Maharashtra,1978,7.30136288,6.4299956,0.11078767,14.04900413,15.95113644
Maharashtra,1979,6.98346324,6.99162709,0.10473441,14.22065307,16.24830106
Maharashtra,1980,7.06724185,6.92548373,0.11109251,14.29300402,16.43650532
Maharashtra,1981,7.39164485,7.33330255,0.10643281,14.95117618,16.97470347
Maharashtra,1982,7.31475216,7.57204485,0.09680856,15.02057403,17.11338029
Maharashtra,1983,7.76463179,7.58965699,0.09841986,15.48494901,17.77374612
Maharashtra,1984,7.41727575,7.89336851,0.10686829,15.50746639,18.02105312
Maharashtra,1985,7.24742323,7.99121372,0.10895863,15.45394146,17.92331897
Maharashtra,1986,7.33426224,8.14933157,0.11213768,15.71381426,18.41066895
Maharashtra,1987,7.05002706,8.47887423,0.12315548,15.84375066,18.50840309
Maharashtra,1988,7.67243707,8.97005717,0.12276354,16.9042827,19.98960363
Maharashtra,1989,7.634182,9.17788039,0.12001998,17.03975616,20.18672283
Maharashtra,1990,7.80288686,9.66514952,0.12768453,17.72709018,20.86888073
Maharashtra,1991,7.95016889,10.19038259,0.13273617,18.40777974,21.68641361
Maharashtra,1992,7.7141351,10.53597186,0.13983459,18.56613972,22.04334134
Maharashtra,1993,7.76883985,10.80054529,0.14958948,18.95115014,22.53630443
Maharashtra,1994,7.86332988,11.31521108,0.15385725,19.56391839,23.32610195
Maharashtra,1995,7.7420613,11.62283641,0.15098304,19.7126808,23.55921109
Maharashtra,1996,7.62423568,12.44395339,0.1475427,20.34390593,25.10248601
Maharashtra,1997,7.64871893,12.56762973,0.13526199,20.3800814,24.9849409
Maharashtra,1998,7.69156461,13.30694811,0.14497333,21.20178148,25.97548963
Maharashtra,1999,7.64298067,13.55704046,0.12681356,21.23684954,26.01511158
Maharashtra,2000,7.06877205,13.2357168,0.12668291,20.37823571,25.15564546
Maharashtra,2001,6.65561728,13.77543096,0.18908807,21.01721273,25.87676494
Maharashtra,2002,6.0764355,13.44549692,0.15930082,19.89540386,24.12151258
Maharashtra,2003,6.26388535,14.24,0.18721548,21.06187836,25.76813476
Maharashtra,2004,6.31208674,13.77308267,0.32826944,21.86364501,26.77057008
Maharashtra,2005,7.19233593,14.11710642,0.25981102,22.45721812,27.82748558
Maharashtra,2006,7.30863135,14.73157432,0.26124812,23.16116333,28.6443581
Maharashtra,2007,7.16173187,15.01375989,0.26595137,23.32542952,29.0752468
Maharashtra,2008,7.21567152,15.16835532,0.26216265,23.49117225,29.35194008
Maharashtra,2009,6.33695254,15.01454266,0.30518867,22.86290023,28.09361301
Maharashtra,2010,6.74169119,15.33116974,0.29891767,23.49892414,29.36415685
Maharashtra,2011,6.85683895,15.86579595,0.31511776,24.25122637,30.30385742
Maharashtra,2012,6.66594615,16.16637643,0.32818234,24.46126561,30.45805284
Maharashtra,2013,6.93181889,16.60941953,0.32844363,25.13826378,31.62227778
Maharashtra,2014,6.84957049,16.81372032,0.32744201,25.24272969,31.84845307
Manipur,1950,NA,NA,NA,NA,NA
Manipur,1951,NA,NA,NA,NA,NA
Manipur,1952,NA,NA,NA,NA,NA
Manipur,1953,NA,NA,NA,NA,NA
Manipur,1954,NA,NA,NA,NA,NA
Manipur,1955,NA,NA,NA,NA,NA
Manipur,1956,NA,NA,NA,NA,NA
Manipur,1957,NA,NA,NA,NA,NA
Manipur,1958,NA,NA,NA,NA,NA
Manipur,1959,NA,NA,NA,NA,NA
Manipur,1960,NA,NA,NA,NA,NA
Manipur,1961,NA,NA,NA,NA,NA
Manipur,1962,NA,NA,NA,NA,NA
Manipur,1963,NA,NA,NA,NA,NA
Manipur,1964,NA,NA,NA,NA,NA
Manipur,1965,NA,NA,NA,NA,NA
Manipur,1966,NA,NA,NA,NA,NA
Manipur,1967,NA,NA,NA,NA,NA
Manipur,1968,NA,NA,NA,NA,NA
Manipur,1969,NA,NA,NA,NA,NA
Manipur,1970,NA,NA,NA,NA,NA
Manipur,1971,NA,NA,NA,NA,NA
Manipur,1972,NA,NA,NA,NA,NA
Manipur,1973,NA,NA,NA,NA,NA
Manipur,1974,NA,NA,NA,NA,NA
Manipur,1975,NA,NA,NA,NA,NA
Manipur,1976,NA,NA,NA,NA,NA
Manipur,1977,NA,NA,NA,NA,NA
Manipur,1978,NA,NA,NA,NA,NA
Manipur,1979,NA,NA,NA,NA,NA
Manipur,1980,NA,NA,NA,NA,NA
Manipur,1981,NA,NA,NA,NA,NA
Manipur,1982,NA,NA,NA,NA,NA
Manipur,1983,NA,NA,NA,NA,NA
Manipur,1984,NA,NA,NA,NA,NA
Manipur,1985,NA,NA,NA,NA,NA
Manipur,1986,NA,NA,NA,NA,NA
Manipur,1987,NA,NA,NA,NA,NA
Manipur,1988,NA,NA,NA,NA,NA
Manipur,1989,NA,NA,NA,NA,NA
Manipur,1990,NA,NA,NA,NA,NA
Manipur,1991,NA,NA,NA,NA,NA
Manipur,1992,NA,NA,NA,NA,NA
Manipur,1993,NA,NA,NA,NA,NA
Manipur,1994,NA,NA,NA,NA,NA
Manipur,1995,NA,NA,NA,NA,NA
Manipur,1996,NA,NA,NA,NA,NA
Manipur,1997,NA,NA,NA,NA,NA
Manipur,1998,NA,NA,NA,NA,NA
Manipur,1999,NA,NA,NA,NA,NA
Manipur,2000,NA,NA,NA,NA,NA
Manipur,2001,NA,NA,NA,NA,NA
Manipur,2002,NA,NA,NA,NA,NA
Manipur,2003,NA,NA,NA,NA,NA
Manipur,2004,NA,NA,NA,NA,NA
Manipur,2005,NA,NA,NA,NA,NA
Manipur,2006,NA,NA,NA,NA,NA
Manipur,2007,NA,NA,NA,NA,NA
Manipur,2008,NA,NA,NA,NA,NA
Manipur,2009,NA,NA,NA,NA,NA
Manipur,2010,NA,NA,NA,NA,NA
Manipur,2011,NA,NA,NA,NA,NA
Manipur,2012,NA,NA,NA,NA,NA
Manipur,2013,NA,NA,NA,NA,NA
Manipur,2014,NA,NA,NA,NA,NA
Meghalaya,1950,NA,NA,NA,NA,NA
Meghalaya,1951,NA,NA,NA,NA,NA
Meghalaya,1952,NA,NA,NA,NA,NA
Meghalaya,1953,NA,NA,NA,NA,NA
Meghalaya,1954,NA,NA,NA,NA,NA
Meghalaya,1955,NA,NA,NA,NA,NA
Meghalaya,1956,NA,NA,NA,NA,NA
Meghalaya,1957,NA,NA,NA,NA,NA
Meghalaya,1958,NA,NA,NA,NA,NA
Meghalaya,1959,NA,NA,NA,NA,NA
Meghalaya,1960,NA,NA,NA,NA,NA
Meghalaya,1961,NA,NA,NA,NA,NA
Meghalaya,1962,NA,NA,NA,NA,NA
Meghalaya,1963,NA,NA,NA,NA,NA
Meghalaya,1964,NA,NA,NA,NA,NA
Meghalaya,1965,NA,NA,NA,NA,NA
Meghalaya,1966,NA,NA,NA,NA,NA
Meghalaya,1967,NA,NA,NA,NA,NA
Meghalaya,1968,NA,NA,NA,NA,NA
Meghalaya,1969,NA,NA,NA,NA,NA
Meghalaya,1970,NA,NA,NA,NA,NA
Meghalaya,1971,NA,NA,NA,NA,NA
Meghalaya,1972,NA,NA,NA,NA,NA
Meghalaya,1973,NA,NA,NA,NA,NA
Meghalaya,1974,NA,NA,NA,NA,NA
Meghalaya,1975,NA,NA,NA,NA,NA
Meghalaya,1976,NA,NA,NA,NA,NA
Meghalaya,1977,NA,NA,NA,NA,NA
Meghalaya,1978,NA,NA,NA,NA,NA
Meghalaya,1979,NA,NA,NA,NA,NA
Meghalaya,1980,NA,NA,NA,NA,NA
Meghalaya,1981,NA,NA,NA,NA,NA
Meghalaya,1982,NA,NA,NA,NA,NA
Meghalaya,1983,NA,NA,NA,NA,NA
Meghalaya,1984,NA,NA,NA,NA,NA
Meghalaya,1985,NA,NA,NA,NA,NA
Meghalaya,1986,NA,NA,NA,NA,NA
Meghalaya,1987,NA,NA,NA,NA,NA
Meghalaya,1988,NA,NA,NA,NA,NA
Meghalaya,1989,NA,NA,NA,NA,NA
Meghalaya,1990,NA,NA,NA,NA,NA
Meghalaya,1991,NA,NA,NA,NA,NA
Meghalaya,1992,NA,NA,NA,NA,NA
Meghalaya,1993,NA,NA,NA,NA,NA
Meghalaya,1994,NA,NA,NA,NA,NA
Meghalaya,1995,NA,NA,NA,NA,NA
Meghalaya,1996,NA,NA,NA,NA,NA
Meghalaya,1997,NA,NA,NA,NA,NA
Meghalaya,1998,NA,NA,NA,NA,NA
Meghalaya,1999,NA,NA,NA,NA,NA
Meghalaya,2000,NA,NA,NA,NA,NA
Meghalaya,2001,NA,NA,NA,NA,NA
Meghalaya,2002,NA,NA,NA,NA,NA
Meghalaya,2003,NA,NA,NA,NA,NA
Meghalaya,2004,NA,NA,NA,NA,NA
Meghalaya,2005,NA,NA,NA,NA,NA
Meghalaya,2006,NA,NA,NA,NA,NA
Meghalaya,2007,NA,NA,NA,NA,NA
Meghalaya,2008,NA,NA,NA,NA,NA
Meghalaya,2009,NA,NA,NA,NA,NA
Meghalaya,2010,NA,NA,NA,NA,NA
Meghalaya,2011,NA,NA,NA,NA,NA
Meghalaya,2012,NA,NA,NA,NA,NA
Meghalaya,2013,NA,NA,NA,NA,NA
Meghalaya,2014,NA,NA,NA,NA,NA
Mizoram,1950,NA,NA,NA,NA,NA
Mizoram,1951,NA,NA,NA,NA,NA
Mizoram,1952,NA,NA,NA,NA,NA
Mizoram,1953,NA,NA,NA,NA,NA
Mizoram,1954,NA,NA,NA,NA,NA
Mizoram,1955,NA,NA,NA,NA,NA
Mizoram,1956,NA,NA,NA,NA,NA
Mizoram,1957,NA,NA,NA,NA,NA
Mizoram,1958,NA,NA,NA,NA,NA
Mizoram,1959,NA,NA,NA,NA,NA
Mizoram,1960,NA,NA,NA,NA,NA
Mizoram,1961,NA,NA,NA,NA,NA
Mizoram,1962,NA,NA,NA,NA,NA
Mizoram,1963,NA,NA,NA,NA,NA
Mizoram,1964,NA,NA,NA,NA,NA
Mizoram,1965,NA,NA,NA,NA,NA
Mizoram,1966,NA,NA,NA,NA,NA
Mizoram,1967,NA,NA,NA,NA,NA
Mizoram,1968,NA,NA,NA,NA,NA
Mizoram,1969,NA,NA,NA,NA,NA
Mizoram,1970,NA,NA,NA,NA,NA
Mizoram,1971,NA,NA,NA,NA,NA
Mizoram,1972,NA,NA,NA,NA,NA
Mizoram,1973,NA,NA,NA,NA,NA
Mizoram,1974,NA,NA,NA,NA,NA
Mizoram,1975,NA,NA,NA,NA,NA
Mizoram,1976,NA,NA,NA,NA,NA
Mizoram,1977,NA,NA,NA,NA,NA
Mizoram,1978,NA,NA,NA,NA,NA
Mizoram,1979,NA,NA,NA,NA,NA
Mizoram,1980,NA,NA,NA,NA,NA
Mizoram,1981,NA,NA,NA,NA,NA
Mizoram,1982,NA,NA,NA,NA,NA
Mizoram,1983,NA,NA,NA,NA,NA
Mizoram,1984,NA,NA,NA,NA,NA
Mizoram,1985,NA,NA,NA,NA,NA
Mizoram,1986,NA,NA,NA,NA,NA
Mizoram,1987,NA,NA,NA,NA,NA
Mizoram,1988,NA,NA,NA,NA,NA
Mizoram,1989,NA,NA,NA,NA,NA
Mizoram,1990,NA,NA,NA,NA,NA
Mizoram,1991,NA,NA,NA,NA,NA
Mizoram,1992,NA,NA,NA,NA,NA
Mizoram,1993,NA,NA,NA,NA,NA
Mizoram,1994,NA,NA,NA,NA,NA
Mizoram,1995,NA,NA,NA,NA,NA
Mizoram,1996,NA,NA,NA,NA,NA
Mizoram,1997,NA,NA,NA,NA,NA
Mizoram,1998,NA,NA,NA,NA,NA
Mizoram,1999,NA,NA,NA,NA,NA
Mizoram,2000,NA,NA,NA,NA,NA
Mizoram,2001,NA,NA,NA,NA,NA
Mizoram,2002,NA,NA,NA,NA,NA
Mizoram,2003,NA,NA,NA,NA,NA
Mizoram,2004,NA,NA,NA,NA,NA
Mizoram,2005,NA,NA,NA,NA,NA
Mizoram,2006,NA,NA,NA,NA,NA
Mizoram,2007,NA,NA,NA,NA,NA
Mizoram,2008,NA,NA,NA,NA,NA
Mizoram,2009,NA,NA,NA,NA,NA
Mizoram,2010,NA,NA,NA,NA,NA
Mizoram,2011,NA,NA,NA,NA,NA
Mizoram,2012,NA,NA,NA,NA,NA
Mizoram,2013,NA,NA,NA,NA,NA
Mizoram,2014,NA,NA,NA,NA,NA
Nagaland,1950,NA,NA,NA,NA,NA
Nagaland,1951,NA,NA,NA,NA,NA
Nagaland,1952,NA,NA,NA,NA,NA
Nagaland,1953,NA,NA,NA,NA,NA
Nagaland,1954,NA,NA,NA,NA,NA
Nagaland,1955,NA,NA,NA,NA,NA
Nagaland,1956,NA,NA,NA,NA,NA
Nagaland,1957,NA,NA,NA,NA,NA
Nagaland,1958,NA,NA,NA,NA,NA
Nagaland,1959,NA,NA,NA,NA,NA
Nagaland,1960,NA,NA,NA,NA,NA
Nagaland,1961,NA,NA,NA,NA,NA
Nagaland,1962,NA,NA,NA,NA,NA
Nagaland,1963,NA,NA,NA,NA,NA
Nagaland,1964,NA,NA,NA,NA,NA
Nagaland,1965,NA,NA,NA,NA,NA
Nagaland,1966,NA,NA,NA,NA,NA
Nagaland,1967,NA,NA,NA,NA,NA
Nagaland,1968,NA,NA,NA,NA,NA
Nagaland,1969,NA,NA,NA,NA,NA
Nagaland,1970,NA,NA,NA,NA,NA
Nagaland,1971,NA,NA,NA,NA,NA
Nagaland,1972,NA,NA,NA,NA,NA
Nagaland,1973,NA,NA,NA,NA,NA
Nagaland,1974,NA,NA,NA,NA,NA
Nagaland,1975,NA,NA,NA,NA,NA
Nagaland,1976,NA,NA,NA,NA,NA
Nagaland,1977,NA,NA,NA,NA,NA
Nagaland,1978,NA,NA,NA,NA,NA
Nagaland,1979,NA,NA,NA,NA,NA
Nagaland,1980,NA,NA,NA,NA,NA
Nagaland,1981,NA,NA,NA,NA,NA
Nagaland,1982,NA,NA,NA,NA,NA
Nagaland,1983,NA,NA,NA,NA,NA
Nagaland,1984,NA,NA,NA,NA,NA
Nagaland,1985,NA,NA,NA,NA,NA
Nagaland,1986,NA,NA,NA,NA,NA
Nagaland,1987,NA,NA,NA,NA,NA
Nagaland,1988,NA,NA,NA,NA,NA
Nagaland,1989,NA,NA,NA,NA,NA
Nagaland,1990,NA,NA,NA,NA,NA
Nagaland,1991,NA,NA,NA,NA,NA
Nagaland,1992,NA,NA,NA,NA,NA
Nagaland,1993,NA,NA,NA,NA,NA
Nagaland,1994,NA,NA,NA,NA,NA
Nagaland,1995,NA,NA,NA,NA,NA
Nagaland,1996,NA,NA,NA,NA,NA
Nagaland,1997,NA,NA,NA,NA,NA
Nagaland,1998,NA,NA,NA,NA,NA
Nagaland,1999,NA,NA,NA,NA,NA
Nagaland,2000,NA,NA,NA,NA,NA
Nagaland,2001,NA,NA,NA,NA,NA
Nagaland,2002,NA,NA,NA,NA,NA
Nagaland,2003,NA,NA,NA,NA,NA
Nagaland,2004,NA,NA,NA,NA,NA
Nagaland,2005,NA,NA,NA,NA,NA
Nagaland,2006,NA,NA,NA,NA,NA
Nagaland,2007,NA,NA,NA,NA,NA
Nagaland,2008,NA,NA,NA,NA,NA
Nagaland,2009,NA,NA,NA,NA,NA
Nagaland,2010,NA,NA,NA,NA,NA
Nagaland,2011,NA,NA,NA,NA,NA
Nagaland,2012,NA,NA,NA,NA,NA
Nagaland,2013,NA,NA,NA,NA,NA
Nagaland,2014,NA,NA,NA,NA,NA
Odisha,1950,6.52766866,0.494552,NA,4.57913055,5.02028505
Odisha,1951,6.67238687,0.53914276,NA,4.62217038,5.15825387
Odisha,1952,6.66800147,0.53947367,NA,4.63820052,5.18495752
Odisha,1953,7.17396706,0.55304117,NA,4.80223498,5.42083971
Odisha,1954,7.17670793,0.55643305,NA,4.8503254,5.55213262
